Timestamp,Year,Gender,Age,Nationality,Current Country of Residence,Current State of Residence,Current City of Residence,Highest Level of Education,Name of Highest Degree Obtained,Name of School or University,Is your Education Background related to your current job?,Did you go through a bootcamp to learn technical skills?,"Professional Certification (Eg. CCNA, CEH, GCP Cloud Associate)",Name of Bootcamp Course,Name of Professional Certification(s),Job Title,What is your currency code?,What is your current monthly base salary?,What is your current bonus compensation per year?,What is your current equity (stock) compensation per year?,How many days of annual leave are you entitled to?,Company Benefits,What technologies do you use for work on a regular basis?,Company Location,Company Industry,What is the size of your company?,What is the size of your tech team?,What's the name of your company? [Optional],Satisfaction Level of Current Job,Years of Experience,Number of past employments/jobs (excluding the current one),What was your starting monthly salary?,Indicate in 3-character currency code for starting monthly salary
28/07/2021 08:09:43,2021,Male,40,Malaysian,Malaysia,Selangor,Puchong,Masters Degree,Computer Science,University Putra Malaysia,Yes,No,No,,,CTO,MYR,30000.00,0.00,10%,18,"Health Insurance, Maternity Leave, Paternity Leave, Remote Work, Company Laptop, Company Phones, Phone Bill Reimbursement, Broadband/Home Internet Reimbursement, Company Car","laravel,php,flutter,nodejs,vuejs,reactjs,react native","Selangor,Malaysia",Retail / ecommerce,11-50 employees,2 - 10 people,,10,16,5,2500,
28/02/2022 22:05:47,2022,Male,33,Malaysian,Malaysia,Kuala Lumpur,Cheras,Undergraduate Degree,Computer Science,Tunku Abdul Rahman University College,Yes,No,No,,,Senior Software Developer,MYR,13000.00,"13,000.00",,18,"Health Insurance, Life Insurance, Dental Claim",c# c++,KL,telco,201-1000 employees,2 - 10 people,,9,10,3,2500,
09/11/2021 02:53:54,2021,Male,32,Malaysian,Singapore,Singapore,Singapore,Undergraduate Degree,Information Technology,Asia Pacific University,Yes,No,No,,,Software Engineer,SGD,5600.00,0.00,0,20,"Health Insurance, Dental Claim, Maternity Leave, Paternity Leave, Vacation/Personal Days, Remote Work, Gym/Wellness Reimbursement, Employee Discount",.net core,"Singapore, Singapore",Financial Services,">10,000employees",2 - 10 people,,6,7,3,2500,
13/08/2021 18:17:07,2021,Male,31,Malaysian,Malaysia,Kuala Lumpur,Kuala Lumpur City Centre,Undergraduate Degree,Computer Science,University of Sultan Zainal Abidin,Yes,No,No,,,Software Engineer,MYR,7500.00,"6,500.00",0,20,"Health Insurance, Life Insurance, Dental Claim, Employee Assistance Program, Maternity Leave, Paternity Leave, Vacation/Personal Days, Gym/Wellness Reimbursement, Learning and Development, Transport/Parking Allowance, Company Laptop, Company Phones, Annual Flexi Allowance",Java,"Kuala Lumpur, Malaysia",Financial Services,"1,001-10,000 employees",2 - 10 people,,8,7,2,2500,
05/03/2022 01:44:09,2022,Male,41,Malaysian,Singapore,Singapore,Singapore,Undergraduate Degree,Electric & Electronic Engineering,University Teknologi Malaysia,No,No,Yes,,"CTFL, SUSE Certified Linux Administrator",Senior Software Engineer,SGD,9700.00,"9,700.00",0,22,"Health Insurance, Life Insurance, Dental Claim, Employee Assistance Program, Maternity Leave, Vacation/Personal Days, Free Lunch, Free Snacks, Free Drinks, Remote Work, Gym/Wellness Reimbursement, Employee Discount, Learning and Development, Company Laptop, Relocation Bonus, Annual Flexi Allowance","go, python","Singapore, Singapore","Media, Creative Industries",">10,000employees",11 - 50 people,,7,12,4,2500,
18/01/2022 15:08:27,2022,Female,29,Malaysian,Malaysia,Kuala Lumpur,Confidential,Masters Degree,Mathematics,,No,Yes,No,,,Data Scientist,MYR,5319.00,Confidential,,24,"Health Insurance, Life Insurance, Dental Claim, Maternity Leave, Vacation/Personal Days, Remote Work, Phone Bill Reimbursement, Broadband/Home Internet Reimbursement, Optical/Eye-wear claims, Professional Membership Subsidy/Sponsor",Python,"KL, Malaysia",Financial Services,201-1000 employees,2 - 10 people,,5,4,1,2500,
02/08/2021 14:03:08,2021,Male,29,Malaysian,Malaysia,Kuala Lumpur,Cheras,Undergraduate Degree,Actuarial Science,Tunku Abdul Rahman University College,No,Yes,No,Next Academy,,Software Developer,MYR,285000.00,0.00,0,28,"Paternity Leave, Vacation/Personal Days, Sick Time (Unlimited), Remote Work, Learning and Development, Tuition Reimbursement","Ruby, Ruby on Rails, Javascript",United Kingdom,Infosec,1-10 employees,2 - 10 people,,8,4,3,2500,
26/07/2021 20:06:58,2021,Male,27,Malaysian,Malaysia,Perak,Kampar,Undergraduate Degree,Computer Science,Tunku Abdul Rahman University College,Yes,No,No,,,"Team Lead, Software Engineer",MYR,4000.00,"3,000.00",0,0,"Dental Insurance, Vacation/Personal Days, Sick Time (Unlimited), Free Snacks, Employee Discount, Learning and Development, Company Laptop",Laravel,"Kampar, Perak",Retail / ecommerce,1-10 employees,2 - 10 people,,8,7,0,2500,
26/07/2021 22:07:01,2021,Female,26,Malaysian,Malaysia,Melaka,Ayer Keroh,Undergraduate Degree,Computer Science,Tunku Abdul Rahman University College,Yes,No,No,,,Senior software developer,MYR,4500.00,"4,200.00",,9,"Vacation/Personal Days, Sick Time (Unlimited), Remote Work, Learning and Development, Company Laptop, Company Phones, Phone Bill Reimbursement",,"Malacca, Malaysia",Communication,1-10 employees,2 - 10 people,,7,4,0,2500,
26/07/2021 21:36:13,2021,Male,32,Malaysian,Malaysia,Kuala Lumpur,Kuala Lumpur City Centre,Undergraduate Degree,Science,,Yes,No,No,,,Data Engineer,MYR,12500.00,0.00,0,10,"Health Insurance, Dental Insurance, Transport Allowance","Python, Deep Learning",Kuala Lmpur,Healthcare,51-200 employees,2 - 10 people,,10,8,5,2500,
26/07/2021 22:23:26,2021,Male,28,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Clinical Laboratory Science,University Kuala Lumpur,No,No,No,,,Backend Developer,MYR,4000.00,0.00,0,11,"Health Insurance, Vacation/Personal Days, Remote Work, Company Laptop","Nestjs, nodejs, Javascript, mongoDB, firebase, AWS","Selangor, Malaysia",Auto Vehicles,11-50 employees,2 - 10 people,,8,1,1,2500,
26/07/2021 20:29:18,2021,Male,26,Malaysian,Malaysia,Selangor,Cheras,Undergraduate Degree,Actuarial Science,University Kebangsaan Malaysia,No,Yes,Yes,Terang,Azure,Frontend Developer,MYR,3500.00,0.00,0,12,"Health Insurance, Paternity Leave, Remote Work, Company Laptop","Angular, flutter","Selangor, Malaysia",House & Home,11-50 employees,2 - 10 people,Enotaker Technology sdn Bhd,8,3,2,2500,
27/07/2021 07:47:13,2021,Male,29,Malaysian,Malaysia,Selangor,Gombak,Undergraduate Degree,Information Technology,International Islamic University Malaysia,Yes,No,Yes,,Network+,Software Developer,MYR,4750.00,0.00,0,12,"Health Insurance, Paternity Leave, Company Laptop","PHP, Laravel, Vue JS","Damansara, Selangor",Government and Government Linked Companies (GLC),"1,001-10,000 employees",11 - 50 people,MYEG,3,5,3,2500,
26/07/2021 21:54:26,2021,Male,29,Malaysian,Malaysia,Selangor,Shah Alam,Diploma,Electrical & Electronic Engineering,MARA Technology University,No,Yes,No,Next Academy,,iOS Software Engineer,MYR,6500.00,0.00,0,12,"Vacation/Personal Days, Remote Work, Company Laptop","Xcode, Swift",KL,House & Home,11-50 employees,2 - 10 people,,8,4,2,2500,
27/07/2021 19:33:58,2021,Male,34,Malaysian,Malaysia,Kuala Lumpur,Gombak,Undergraduate Degree,Information System Management,MARA Technology University,Yes,No,Yes,,"Talend Data Integration v7 Certified Developer, Microsoft Azure AZ-900, MS-900, DP-200, DP-201, AZ-104,DA-100, PL-900",Data Engineer,MYR,15000.00,0.00,0,12,"Health Insurance, Vacation/Personal Days, Remote Work, Learning and Development, Company Laptop, Free certification","Talend, Microsoft Azure","Arizone, USA","Professional Services (Law, Consulting, etc.)",51-200 employees,2 - 10 people,,9,9,4,2500,
27/07/2021 14:15:41,2021,Male,24,Malaysian,Malaysia,Kuala Lumpur,Kuala Lumpur City Centre,Undergraduate Degree,Information Systems,University Teknologi PETRONAS,Yes,No,Yes,,Microsoft Azure AI-100,Android Developer,MYR,2500.00,"2,500.00",0,12,Health Insurance,Android,KUALA LUMPUR,Financial Services,51-200 employees,2 - 10 people,-,8,1,1,2500,
26/07/2021 20:27:11,2021,Male,33,Malaysian,Malaysia,Kuala Lumpur,Cheras,Undergraduate Degree,Business Information System,Malaysia Multimedia University,Yes,No,No,,,Full-Stack Software Developer,MYR,5000.00,0.00,,12,Remote Work,"Angular, NodeJS, Retool",Kuala Lumpur,Events,11-50 employees,2 - 10 people,MP,10,4,1,2500,
27/07/2021 13:05:37,2021,Male,31,Malaysian,Malaysia,Selangor,Telok Panglima Garang,Undergraduate Degree,Aerospace Engineering,International Islamic University Malaysia,Yes,No,No,,,"Team Lead, Software Engineer",MYR,11000.00,Confidential,,12,"Health Insurance, Free Snacks, Free Drinks","Angular, NodeJs, MongoDB, Express, Flutter, Dart",Shah alam,Retail / ecommerce,51-200 employees,2 - 10 people,,10,10,4,2500,
26/07/2021 23:16:17,2021,Male,23,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Computer Science,University Of Wollongong,Yes,No,No,,,Software Developer,MYR,2500.00,0.00,0,14,Company Laptop,Laptop,"Selangor, Malaysia",Communication,11-50 employees,2 - 10 people,,4,1,0,2500,
26/07/2021 20:37:00,2021,Male,27,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Computer Science,INTI International University College,Yes,No,Yes,,"CCNA, Arista AWGCA, Infoblox CDCA, Peplink Sales Specialist, H3CNE, H3CSE WLAN",Technical Consultant,MYR,3700.00,0.00,0,14,"Health Insurance, Paternity Leave, Vacation/Personal Days, Sick Time (Unlimited), Free Snacks, Free Drinks, Learning and Development, Tuition Reimbursement, Transport Allowance, Company Laptop, Phone Bill Reimbursement","Office 365, Putty, VM, HCI, routing & switching, wifi 5, wifi 6,","Selangor, Malaysia",Distribution of IT hardware and software,11-50 employees,2 - 10 people,,8,3,2,2500,
26/07/2021 23:40:33,2021,Male,25,Malaysian,Malaysia,Selangor,Klang,Undergraduate Degree,Information Technology,UOW KDU Malaysia University & College,Yes,No,No,,,Software Developer,MYR,4000.00,0.00,0,14,"Health Insurance, Dental Insurance, Remote Work","Laravel, vuejs","KL, Malaysia",Retail / ecommerce,1-10 employees,2 - 10 people,,7,2,3,2500,
26/07/2021 21:14:48,2021,Male,27,Malaysian,Malaysia,Pulau Pinang,Georgetown,Undergraduate Degree,Information Technology,Tunku Abdul Rahman University College,Yes,No,No,,,Consultant Technology,MYR,8000.00,0.00,0,14,"Health Insurance, Learning and Development, Company Laptop",Java,"Kuala Lumpur, Malaysia","Professional Services (Law, Consulting, etc.)",">10,000employees",2 - 10 people,Virtusa,7,5,1,2500,
27/07/2021 13:08:16,2021,Male,33,Malaysian,Malaysia,Kuala Lumpur,Kuala Lumpur City Centre,Undergraduate Degree,Computer Science,University Malaysia Pahang,Yes,No,No,,,Full-Stack Software Developer,MYR,9000.00,0.00,0,14,"Remote Work, Company Laptop",Javascript,"Shah Alam, Malaysia","Data Infrastructure, Telecom","1,001-10,000 employees",11 - 50 people,,7,9,7,2500,
26/07/2021 20:53:41,2021,Male,38,Malaysian,Malaysia,Selangor,Cheras,Undergraduate Degree,Engineering,Sheffield University,No,No,No,,,Solution Architect,MYR,10000.00,"10,000.00",0,14,Remote Work,Cloud erp,Selangor,"Professional Services (Law, Consulting, etc.)",1-10 employees,2 - 10 people,,8,15,3,2500,
26/07/2021 21:02:50,2021,Male,34,Malaysian,Malaysia,Kuala Lumpur,Ampang,Undergraduate Degree,Computer Graphics & Multimedia,University Teknologi Malaysia,Yes,No,No,,,Senior Software Engineer,MYR,7200.00,0.00,N/A,14,"Health Insurance, Sick Time (Unlimited), Free Breakfast, Free Snacks, Free Drinks, Transport Allowance, Company Laptop","Java, Spring-boot","Kuala Lumpur, Malaysia",Healthcare,">10,000employees",11 - 50 people,,3,9,3,2500,
26/07/2021 21:12:30,2021,Female,29,Malaysian,Malaysia,Selangor,Bandar Baru Bangi,Masters Degree,Electrical & Electronic Engineering,University of Hertfordshire,Yes,No,No,,,Lead Software Developer,MYR,7200.00,0.00,,14,"Life Insurance, Maternity Leave, Free Snacks, Transport Allowance, Company Laptop","Asp.net, Angular","Selangor, Malaysia",Software house,11-50 employees,2 - 10 people,,5,4,2,2500,
27/07/2021 14:48:21,2021,Male,31,Malaysian,Malaysia,Selangor,Puchong,Undergraduate Degree,Multimedia,Malaysia Multimedia University,No,No,No,,,Software Developer,MYR,11000.00,"15,000.00",,14,"Health Insurance, Dental Insurance, Maternity Leave, Paternity Leave, Vacation/Personal Days, Sick Time (Unlimited), Learning and Development, Company Laptop","React, ReactNative, Flutter, NodeJS, Express","Puchong, Selangor, Malaysia",Financial Services,51-200 employees,2 - 10 people,,10,10,6,2500,
26/07/2021 22:02:13,2021,Female,27,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Information Technology,Tunku Abdul Rahman University College,Yes,No,No,,,Senior Software Engineer,MYR,8000.00,Confidential,,14,"Health Insurance, Dental Insurance, Remote Work, Company Laptop","Nodejs, vuejs","PJ, Selangor",Auto Vehicles,"1,001-10,000 employees",11 - 50 people,,6,5,1,2500,
26/07/2021 23:53:30,2021,Female,33,Malaysian,Malaysia,Kuala Lumpur,Gombak,Undergraduate Degree,Information Technology,University Malaya,Yes,No,No,,,Senior Mobile Apps Developer,MYR,5800.00,Confidential,0,15,"Health Insurance, Maternity Leave, Free Lunch, Free Snacks, Free Drinks, Remote Work, Learning and Development, Transport Allowance, Company Laptop, Phone Bill Reimbursement","Swift, Git, XCode, Jira, Bitbucket, GitHub, React Native, Kotlin, Bitrise, Zeplin","KL, Malaysia",Software house,51-200 employees,2 - 10 people,,6,8,"3/ android dev for first 2, mobile dev (iOS, android , react native) for current",2500,
26/07/2021 20:43:36,2021,Male,24,Malaysian,Malaysia,Pulau Pinang,Georgetown,Undergraduate Degree,Business Computing,Management and Science University College,Yes,No,No,,,Software Engineer,MYR,2500.00,0.00,0,16,"Health Insurance, Life Insurance, Dental Insurance, Maternity Leave, Paternity Leave, Transport Allowance",Hp prodesk,Penang,"Industrials (Manufacturing, Construction, etc.)",201-1000 employees,2 - 10 people,,7,1,0,2500,
26/07/2021 23:31:49,2021,Male,30,Malaysian,Malaysia,Selangor,Subang Jaya,Undergraduate Degree,Mechanical Engineering,,No,No,No,,,"Team Lead, Software Engineer",MYR,9500.00,0.00,0,16,"Remote Work, Learning and Development, Transport Allowance, Company Laptop","React, NodeJS, Kotlin, Swift",Kuala Lumpur,Consultation and build with other startups,11-50 employees,11 - 50 people,,9,7,2,2500,
26/07/2021 20:37:49,2021,Male,24,Malaysian,Malaysia,Melaka,Pokok Mangga,Diploma,Information Technology,HELP University,Yes,No,No,,,Frontend Developer,MYR,4300.00,0.00,,16,"Paternity Leave, Remote Work, Learning and Development, Company Laptop","Jetbrains, Svelte, Kotlin, React, Golang, MongoDB","Selangor, Malaysia",Financial Services,11-50 employees,11 - 50 people,,8,3,1,2500,
26/07/2021 21:57:14,2021,Male,25,Malaysian,Malaysia,Pulau Pinang,Pulau Pinang,Diploma,Computer Science,DISTED College,Yes,No,No,,,Software Engineer,MYR,5367.00,"8,000.00",0,17,"Health Insurance, Life Insurance, Dental Insurance, Employee Assistance Program, Maternity Leave, Paternity Leave, Vacation/Personal Days, Remote Work, Employee Discount, Learning and Development, Tuition Reimbursement, Transport Allowance, Company Laptop","Python, PKS, Kubernetes, JS","Penang, Malaysia","Industrials (Manufacturing, Construction, etc.)",">10,000employees",2 - 10 people,,9,4,3,2500,
26/07/2021 20:36:01,2021,Male,26,Malaysian,Malaysia,Kuala Lumpur,Cheras,Undergraduate Degree,Computer Systems Engineering,University Putra Malaysia,Yes,No,No,,,Software Developer,MYR,3000.00,0.00,0,18,"Remote Work, Company Laptop","Vue.Js, Node.Js, Feathers.js, Flutter, Mongo DB","Kuala lumpur, Malaysia",Internet Technology,1-10 employees,2 - 10 people,,5,2,2,2500,
26/07/2021 22:51:17,2021,Male,33,Malaysian,Malaysia,Selangor,Shah Alam,Undergraduate Degree,Electrical & Electronic Engineering,Japanese University (keeping it secret for anonymity),No,No,Yes,,"MS Azure Architect Technology, MS Azure Architect Design",Software Engineer,MYR,13300.00,"23,000.00",0,18,"Health Insurance, Life Insurance, Paternity Leave, Vacation/Personal Days, Remote Work, Transport Allowance, Company Laptop",".NET, jQuery, SQL Server, Oracle, Azure","Nebraska, US","Industrials (Manufacturing, Construction, etc.)",201-1000 employees,2 - 10 people,,6,10,4,2500,
27/07/2021 09:07:23,2021,Male,34,Malaysian,Malaysia,Selangor,Shah Alam,Masters Degree,Software Engineering,University Teknologi Malaysia,Yes,No,No,,,Automation Engineer,MYR,13500.00,"15,000.00",,18,"Health Insurance, Life Insurance, Dental Insurance, Employee Assistance Program, Maternity Leave, Paternity Leave, Vacation/Personal Days, Remote Work, Employee Discount, Learning and Development, Company Laptop",golang,"pj, malaysia","Transport, Logistics","1,001-10,000 employees",2 - 10 people,,8,10,3,2500,
27/07/2021 11:41:09,2021,Male,24,Malaysian,Malaysia,Selangor,Bandar Sunway,Undergraduate Degree,Information Technology,Asia Pacific University,Yes,Yes,No,Learn VueJS 2 - Udemy by Maximillian Schwarzmuller,,Mobile Apps Developer,MYR,4000.00,0.00,0,19,"Health Insurance, Life Insurance, Dental Insurance, Maternity Leave, Paternity Leave, Vacation/Personal Days, Sick Time (Unlimited), Gym/Wellness Reimbursement, Employee Discount, Learning and Development","React, Cordova","KL, Malaysia",Financial Services,">10,000employees",51 - 200 people,OCBC Bank,7,1 year 10 months,2,2500,
26/07/2021 20:43:22,2021,Male,31,Malaysian,Malaysia,Selangor,Seri Kembangan,Undergraduate Degree,Computer Science,University Putra Malaysia,Yes,No,No,,,Software Developer,MYR,6046.00,"6,046.00",0,19,"Health Insurance, Dental Insurance, Maternity Leave, Paternity Leave, Remote Work, Company Laptop","node.js, react.js, typescript, postgresql, python","Selangor, Malaysia",Financial Services,51-200 employees,51 - 200 people,,5,6,2,2500,
26/07/2021 20:27:08,2021,Male,29,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Information Technology,International Islamic University Malaysia,Yes,No,No,,,IT Executive,MYR,5000.00,0.00,0,20,"Health Insurance, Life Insurance, Maternity Leave, Paternity Leave, Sick Time (Unlimited), Remote Work, Company Laptop","PHP, Laravel",Shah Alam,"Transport, Logistics","1,001-10,000 employees",2 - 10 people,,7,4,1,2500,
26/07/2021 20:28:01,2021,Male,27,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Computer Science,University Of Wollongong,Yes,No,No,,,Full-Stack Software Developer,MYR,7000.00,0.00,0,20,"Vacation/Personal Days, Sick Time (Unlimited), Free Lunch, Free Dinner, Remote Work, Learning and Development, Company Laptop","PHP, MYSQL, AWS","Selangor, Malaysia",Retail / ecommerce,1-10 employees,2 - 10 people,,8,5,4,2500,
26/07/2021 22:55:52,2021,Male,39,Malaysian,Malaysia,Selangor,Petaling Jaya,Masters Degree,Multimedia,Monash University,Yes,No,No,,,Software Developer,MYR,6500.00,"7,000.00",1000,21,"Health Insurance, Employee Assistance Program, Vacation/Personal Days, Sick Time (Unlimited), Free Snacks, Remote Work, Gym/Wellness Reimbursement, Employee Discount, Learning and Development, Tuition Reimbursement, Transport Allowance","AWS, Github.","Kuala Lumpur, Wilayah Persekutuan, Malaysia.","Media, Creative Industries",51-200 employees,2 - 10 people,,8,23,6,2500,
26/07/2021 21:26:14,2021,Male,29,Malaysian,Malaysia,Selangor,Petaling Jaya,Undergraduate Degree,Computer Science,University Tun Hussein Onn Malaysia,Yes,No,No,,,Senior System Analyst,MYR,6500.00,"8,900.00",,24,"Health Insurance, Life Insurance, Dental Insurance, Maternity Leave, Paternity Leave","java,spring","Selangor, malaysia",Government and Government Linked Companies (GLC),51-200 employees,2 - 10 people,,5,6,1,2500,
19/02/2022 14:23:29,2022,Male,24,Malaysian,Malaysia,Kuala Lumpur,Kepong,Undergraduate Degree,Information Technology,UOW KDU Malaysia University & College,Yes,No,No,,,Junior Backend Developer,MYR,2600.00,0.00,0,14,"Health Insurance, Dental Claim, Maternity Leave, Paternity Leave, Free Snacks, Free Drinks","Laravel, Vue.js, Node Js",Midvalley,Retail / ecommerce,11-50 employees,11 - 50 people,Newsoft IT Solution,5,1,1,2600,
